"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs"
"1",0.194532577270918,0.186477903043627,50.4669279057715,24.1515139882136,3.48826109126016e-06,1,-543.696255731375,1093.39251146275,1101.2674299026,254691.081224634,100,102
"2",0.00542988938861902,-0.00451581171749482,66.1629981580808,0.545953405464917,0.461706631045272,1,-571.318175774446,1148.63635154889,1156.51126998874,437754.232526621,100,102
"3",0.0859846292922969,0.0768444755852199,76.2842449948084,9.40735047220495,0.00278034468866562,1,-585.837372188647,1177.67474437729,1185.54966281715,581928.603442795,100,102
"4",0.707019096973897,0.704089287943636,27.2455474230043,241.319174619004,2.0718448597262e-28,1,-480.820587659398,967.641175318796,975.516093758648,74231.9854379176,100,102
"5",0.634851187941931,0.63119969982135,33.9795657654807,173.860948462012,1.32006974562167e-23,1,-503.349248773004,1012.69849754601,1020.57341598586,115461.088961062,100,102
"6",0.862826008259062,0.861454268341652,24.5715958543916,629.001166553905,6.24895231776032e-45,1,-470.28409224255,946.568184485099,954.443102924952,60376.3322831557,100,102
"7",0.631998718386114,0.628318705569975,48.4041689632064,171.738184066766,1.95216821612667e-23,1,-539.439562847661,1084.87912569532,1092.75404413518,234296.357301864,100,102
"8",0.000501859802136936,-0.00949312159984173,50.3230409241782,0.050211179186145,0.823153389190405,1,-543.405026708027,1092.81005341605,1100.68497185591,253240.844785652,100,102
"9",0.0464853997766969,0.0369502537744639,35.5905852824745,4.87516392153938,0.0295306652976825,1,-508.074073136347,1022.14814627269,1030.02306471255,126668.976074909,100,102
"10",0.0162011506017266,0.00636316210774379,46.8108377325032,1.64679503453737,0.202361698303503,1,-536.025501057459,1078.05100211492,1085.92592055477,219125.452921875,100,102
"11",0.0288613909443974,0.0191500048538413,54.4555836282713,2.97191262660889,0.087811834179789,1,-551.455106184487,1108.91021236897,1116.78513080883,296541.058829564,100,102
"12",0.417953230426427,0.412132762730692,18.5065350745157,71.8074993754598,2.15001365594582e-13,1,-441.370435926555,888.74087185311,896.615790292963,34249.184046428,100,102
"13",0.767834881350371,0.765513230163874,17.5618369800987,330.727925804024,1.76518704794723e-33,1,-436.026072219337,878.052144438674,885.927062878527,30841.8118115561,100,102
"14",0.87758225282076,0.876358075348967,16.5125995834154,716.875022651602,2.09332959126249e-47,1,-429.74241385801,865.48482771602,873.359746155873,27266.594500221,100,102
"15",0.505833737943419,0.500892075322853,38.8452886183158,102.361042584794,5.47568695198417e-17,1,-516.99964982891,1039.99929965782,1047.87421809767,150895.644784025,100,102
"16",0.145227398967801,0.136679672957479,22.4270147898327,16.9901794690691,7.76467936130651e-05,1,-460.968953854934,927.937907709867,935.81282614972,50297.0992383376,100,102
"17",0.303659195263613,0.296695787216249,17.6861681803497,43.6078416198184,1.95648247457018e-09,1,-436.745649679904,879.491299359807,887.36621779966,31280.0544903614,100,102
"18",0.446331757250232,0.440795074822734,12.4727954215659,80.6135737591786,1.71148442792588e-14,1,-401.12388683805,808.2477736761,816.122692115953,15557.0625628234,100,102
"19",0.119648616249521,0.110845102412016,24.7070256555678,13.5910067795649,0.000369481909306686,1,-470.844735948678,947.689471897356,955.564390337209,61043.7116744888,100,102
"20",0.350083428112117,0.343584262393238,20.1407218819655,53.8659026796611,5.80856746022555e-11,1,-450.001656838856,906.003313677712,913.878232117565,40564.8677926682,100,102
"21",0.0701446845385625,0.0608461313839481,20.4376292694243,7.54361279354019,0.00714330563350985,1,-451.494329316957,908.988658633913,916.863577073766,41769.6690154428,100,102
"22",0.146213168684323,0.137675300371166,15.4886554239266,17.1252546093982,7.30726618865463e-05,1,-423.212796871994,852.425593743989,860.300512183842,23989.8446841131,100,102
"23",0.217562445276041,0.209738069728802,23.2925632876286,27.8057263435925,7.76914828499124e-07,1,-464.831478411671,935.662956823342,943.537875263195,54254.3504508185,100,102
"24",0.0305337131746885,0.0208390503064353,24.5987241590586,3.14953842022465,0.0789914248429323,1,-470.396643365098,946.793286730196,954.668205170049,60509.7230253452,100,102
"25",0.0181590034346287,0.00834059346897498,7.21557222499829,1.84948515066611,0.176901472444918,1,-345.298429348361,696.596858696723,704.471777136575,5206.44825341668,100,102
"26",0.0109345068848768,0.00104385195372558,6.78753789450213,1.10553921464168,0.295587896114155,1,-339.060799754049,684.121599508097,691.99651794795,4607.06706693024,100,102
"27",0.00462717434695847,-0.00532655390957193,10.0213841980169,0.464868462118472,0.496933546512952,1,-378.803361817077,763.606723634154,771.481642074007,10042.8141244264,100,102
"28",0.0632733827799991,0.0539061166077992,6.0365740797978,6.75473309040589,0.0107634590347288,1,-327.101134255502,660.202268511004,668.077186950857,3644.02266208867,100,102
"29",0.333725586150003,0.327062842011503,5.94397213892825,50.0883088428393,2.059154056077e-10,1,-325.524313649537,657.048627299073,664.923545738926,3533.08047883553,100,102
"30",0.592081796407067,0.588002614371137,4.35899414123933,145.147186664391,3.47081361777887e-21,1,-293.890411972624,593.780823945248,601.655742385101,1900.08299233588,100,102
"31",0.313856782104913,0.306995349925962,8.32036176914951,45.7421678039384,9.2121928567569e-10,1,-359.829781441959,725.659562883918,733.534481323771,6922.84199695248,100,102
"32",0.00912729817031412,-0.000781428847982824,6.20859078661799,0.921137311933228,0.339491362379601,1,-329.967058654532,665.934117309065,673.809035748918,3854.65995556778,100,102
"33",0.362910139426664,0.35653924082093,5.48203507096429,56.963728648902,2.10768694104357e-11,1,-317.272388719073,640.544777438145,648.419695877998,3005.27085192824,100,102
"34",0.0258193137621941,0.0160775068998161,6.22518334658024,2.65036190174391,0.106673051194655,1,-330.239291703431,666.478583406862,674.353501846714,3875.290769854,100,102
"35",0.192613833716997,0.184539972054167,7.83137272989016,23.8564694022121,3.94678747483943e-06,1,-353.65185315278,713.303706305561,721.178624745413,6133.03988344673,100,102
"36",0.543530384229085,0.538965688071376,9.36210517310355,119.072631660518,1.00075927212704e-18,1,-371.862154434188,749.724308868377,757.599227308229,8764.90132722523,100,102
"37",0.21122624835083,0.203338510834338,6.09982938756684,26.7790666093031,1.17876027153507e-06,1,-328.164398151523,662.328796303046,670.203714742899,3720.7918557424,100,102
"38",0.819972140822083,0.818171862230304,2.67609944473249,455.469583744662,5.12874019238266e-39,1,-244.12654732976,494.253094659521,502.128013099374,716.150823809753,100,102
"39",0.501275882840933,0.496288641669343,6.15499107605077,100.511658769663,8.7035189043575e-17,1,-329.082653990849,664.165307981698,672.040226421551,3788.39151462646,100,102
"40",0.208774404969117,0.200862149018808,12.3258745178529,26.3862046779425,1.38405112614264e-06,1,-399.91526495988,805.83052991976,813.705448359613,15192.7182629855,100,102
"41",0.0377295440466611,0.0281068394871277,23.2755597966917,3.92088771023129,0.0504375507225375,1,-464.756991572273,935.513983144545,943.388901584398,54175.1683849373,100,102
"42",0.00647558564303038,-0.00345965850053931,28.396657011727,0.651779216439439,0.421393412741702,1,-485.041481987941,976.082963975881,983.957882415734,80637.0129441665,100,102
"43",0.0350187667538399,0.0253689544213782,39.0479541349022,3.62895832036423,0.0596554788896597,1,-517.53042576294,1041.06085152588,1048.93576996573,152474.272212143,100,102
"44",0.03523980106355,0.0255921990741854,37.54567125893,3.65270054697512,0.0588418233224122,1,-513.528721796684,1033.05744359337,1040.93236203322,140967.743028364,100,102
"45",0.0573906925879247,0.0479645995138038,23.0365490410726,6.08849203340568,0.0153050648354264,1,-463.704164822175,933.408329644351,941.283248084204,53068.2591721745,100,102
"46",0.0830912859270858,0.0739221987863566,27.279788197428,9.06211105334507,0.00330347758359779,1,-480.948695424736,967.897390849472,975.772309289324,74418.684409653,100,102
"47",0.113110202301202,0.104241304324214,37.4346416718382,12.7535802751016,0.000548181076404298,1,-513.226641804798,1032.4532836096,1040.32820204945,140135.239709893,100,102
"48",0.0145834294652778,0.00472926375993055,37.9454855608034,1.47992533323895,0.226649763732891,1,-514.609151394298,1035.2183027886,1043.09322122845,143985.987444514,100,102
"49",0.0029777878185272,-0.00699243430328744,21.6410921542042,0.298668152238237,0.58593591143299,1,-457.330376432432,920.660752864864,928.535671304717,46833.686962676,100,102
"50",0.0357470246190657,0.0261044948652563,24.174000528523,3.70722471506438,0.0570182392474605,1,-468.620121519427,943.240243038855,951.115161478708,58438.2301553031,100,102
"51",0.0146011997791663,0.00474721177695792,36.8894823433209,1.48175538430675,0.226364898979073,1,-511.730297260015,1029.46059452003,1037.33551295988,136083.390755819,100,102
"52",0.00314306003184407,-0.00682550936783755,36.0175727244472,0.315297000585107,0.575704039438629,1,-509.290505355304,1024.58101071061,1032.45592915046,129726.554496084,100,102
"53",0.031175623479614,0.0214873797144102,21.3328699702995,3.21788181998309,0.0758600755365207,1,-455.867201974745,917.73440394949,925.609322389343,45509.1341169708,100,102
