sample_code,site,year,all_alpha,all_beta,all_gamma,bact_alpha,bact_beta,bact_gamma,phyto_alpha,phyto_beta,phyto_gamma,zoo_alpha,zoo_beta,zoo_gamma,macro_alpha,macro_beta,macro_gamma,temp,ph,cond,chla,turb,do_mean,nh4,no,nitrogen,phosphorus,anchored_emergent,anchored_submerged_floating_leaves,free_floating,free_floating_submerged,mean_temp_12M,sd_temp_12M,deltaTemp,est_mean_temp_12M,pca1,pca2,x,y,local_x,local_y,Tmean_est_mean,TP_mean,TN_mean
PT_16_15,PT,2016,147,1.6472523532124366,977,63,1.391639998458466,366,17,2.0454725108184766,200,13,1.7511355089611023,47,19,1.1458418271528161,93,2.884800712846709,9.14,4.120661870539474,3.4604092412940015,0.008959741371471801,6.779921907472252,0.008959741371471801,0.058268908123975824,0.02761516703297339,0.06391332574365285,3.651027252705737,0,0,0,2.841749581243348,1.8157799604001497,0.6692558677029357,2.7962682853374923,0.5663789990972204,1.6336398160404941,41.32967,-8.676196,3,18,2.848648474280632,0.037006484193177994,0.047422119523140085
PT_16_17,PT,2016,176,1.6472523532124366,977,117,1.391639998458466,366,14,2.0454725108184766,200,9,1.7511355089611023,47,12,1.1458418271528161,93,2.9391619220655967,8.58,4.147885329150131,3.1059310658520665,0.007968169649176881,6.960347729101308,0,0.06109509935981083,0.013902905168991434,0.07510747248680548,0,0,0,6.708203932499369,2.841749581243348,1.8157799604001497,0.6977174117526295,2.850339637952127,0.12113273281261752,2.345347887437157,41.32967,-8.676196,6,6,2.848648474280632,0.037006484193177994,0.047422119523140085
PT_16_19,PT,2016,127,1.6472523532124366,977,60,1.391639998458466,366,16,2.0454725108184766,200,10,1.7511355089611023,47,13,1.1458418271528161,93,2.9338568698359038,9,3.9080149840306073,3.6208682434973927,0.002995508979798371,6.907755278982137,0.06297479916138839,0.05259245011917063,0.07045846364856137,0.003992021269537457,0,0,0,5,2.841749581243348,1.8157799604001497,0.6949074344909572,2.8450621873906514,0.02614863980391632,1.885153023291249,41.32967,-8.676196,6,12,2.848648474280632,0.037006484193177994,0.047422119523140085
PT_16_21,PT,2016,157,1.6472523532124366,977,80,1.391639998458466,366,16,2.0454725108184766,200,14,1.7511355089611023,47,12,1.1458418271528161,93,2.9014215940827497,8.81,4.204692619390966,3.206398303357088,9.995003330834232e-4,6.914730892718563,0.02955880224154443,0.05732506661926935,0.04401688541677426,0.035367143837291344,0,0,0,7.0710678118654755,2.841749581243348,1.8157799604001497,0.6778797084291569,2.8127988741027106,0.2486566955329317,2.1645465763456953,41.32967,-8.676196,6,21,2.848648474280632,0.037006484193177994,0.047422119523140085
PT_16_23,PT,2016,162,1.6472523532124366,977,84,1.391639998458466,366,22,2.0454725108184766,200,11,1.7511355089611023,47,9,1.1458418271528161,93,2.9338568698359038,9.26,3.2228678461377385,5.285181467154896,0.013902905168991434,6.977281341630747,0.017839918128331016,0.007968169649176881,0.035367143837291344,0.024692612590371414,2.8861739379323623,0,0,0,2.841749581243348,1.8157799604001497,0.6949074344909572,2.8450621873906514,0.22608239994372156,1.2571639713454794,41.32967,-8.676196,9,9,2.848648474280632,0.037006484193177994,0.047422119523140085
PT_16_25,PT,2016,182,1.6472523532124366,977,84,1.391639998458466,366,32,2.0454725108184766,200,7,1.7511355089611023,47,14,1.1458418271528161,93,2.9806186357439426,8.88,4.069026754237811,3.7376696182833684,0.009950330853168092,6.752270376141742,0,0.07510747248680548,0.017839918128331016,0.03825871211709027,1.2922847983320085,0,0,0,2.841749581243348,1.8157799604001497,0.7199174216245502,2.891585601089535,0.08926834659563229,2.0042604326761015,41.32967,-8.676196,9,15,2.848648474280632,0.037006484193177994,0.047422119523140085
PT_16_27,PT,2016,167,1.6472523532124366,977,75,1.391639998458466,366,26,2.0454725108184766,200,10,1.7511355089611023,47,15,1.1458418271528161,93,2.9496883350525844,8.91,4.104294893075269,3.8066624897703196,0.006975613736425138,6.818924065275521,0.08342160813907236,0.017839918128331016,0.08709470685093373,0.055434706888100524,0,0,0,0,2.841749581243348,1.8157799604001497,0.7033137887233271,2.8608117124445895,-0.07203368587935877,1.6831775726374392,41.32967,-8.676196,9,21,2.848648474280632,0.037006484193177994,0.047422119523140085
PT_16_29,PT,2016,193,1.6472523532124366,977,121,1.391639998458466,366,21,2.0454725108184766,200,8,1.7511355089611023,47,10,1.1458418271528161,93,2.9338568698359038,8.99,3.686376323895818,3.536602018668358,9.995003330834232e-4,7.21890970761906,0,0.08709470685093373,0.02078253918252841,0.03825871211709027,3.872983346207417,0,0,5.916079783099616,2.841749581243348,1.8157799604001497,0.6949074344909572,2.8450621873906514,0.5384859302102778,2.1554607372764405,41.32967,-8.676196,12,12,2.848648474280632,0.037006484193177994,0.047422119523140085
PT_16_31,PT,2016,181,1.6472523532124366,977,95,1.391639998458466,366,24,2.0454725108184766,200,12,1.7511355089611023,47,11,1.1458418271528161,93,2.9338568698359038,8.99,4.138361447638875,3.3105430133940246,0.002995508979798371,4.672828834461906,0.09984533496971612,0.06109509935981083,0.10074990310014315,0.010939940038334263,2.23606797749979,0,0,9.219544457292887,2.841749581243348,1.8157799604001497,0.6949074344909572,2.8450621873906514,0.1978789839247541,2.2360700250850503,41.32967,-8.676196,12,18,2.848648474280632,0.037006484193177994,0.047422119523140085
PT_17_01,PT,2017,199,1.6472523532124366,977,99,1.391639998458466,366,26,2.0454725108184766,200,15,1.7511355089611023,47,16,1.1458418271528161,93,3.086486636822455,10.7,4.404277243608702,4.823904028813601,2.7713379403381286,2.5160822672564502,0.007968169649176881,0.004987541511038968,0.026641930946421092,0.042101176018635326,5.275414675643991,0,0,0,2.8054251912043653,1.8637625030845302,0.6652104020529008,2.7522693357629637,0.4918454647302856,2.206834392301569,41.32967,-8.676,0,0,2.806647491984802,0.030244586550916924,0.05234837719660293
PT_17_02,PT,2017,125,1.6472523532124366,977,51,1.391639998458466,366,20,2.0454725108184766,200,9,1.7511355089611023,47,11,1.1458418271528161,93,3.044522437723423,9.5,4.490881039585964,3.5363108554693294,1.8965698335804002,2.3804716316511167,0.031498667059371016,0.04018178963283176,0.044973365642731196,0.031498667059371016,0,0,0,0,2.8054251912043653,1.8637625030845302,0.6440673446007535,2.711118571928881,0.34481225246974034,2.3910634642289295,41.32967,-8.676,0,3,2.806647491984802,0.030244586550916924,0.05234837719660293
PT_17_03,PT,2017,249,1.6472523532124366,977,162,1.391639998458466,366,19,2.0454725108184766,200,18,1.7511355089611023,47,17,1.1458418271528161,93,3.122364924487357,8.9,4.724729421045731,6.365524983739053,2.667228206581955,2.5289235352047745,0.051643233151838386,0.04783732941416006,0.0620353909194527,0.03825871211709027,6.322973983814895,0,0,6.18869937870632,2.8054251912043653,1.8637625030845302,0.6836361428615042,2.7874782231179243,-0.013723646966892381,2.836998959193322,41.32967,-8.676,0,6,2.806647491984802,0.030244586550916924,0.05234837719660293
PT_17_05,PT,2017,169,1.6472523532124366,977,90,1.391639998458466,366,17,2.0454725108184766,200,12,1.7511355089611023,47,19,1.1458418271528161,93,3.0819099697950434,9,4.411585436915426,3.543853682063679,2.256750556650246,2.354228326145884,0.04018178963283176,0.036331929247390204,0.05259245011917063,0.051643233151838386,0,0,0,7.974333827975852,2.8054251912043653,1.8637625030845302,0.6628831282752131,2.7477797652995997,0.1750175762311301,3.191175305488455,41.32967,-8.676,0,12,2.806647491984802,0.030244586550916924,0.05234837719660293
PT_17_09,PT,2017,235,1.6472523532124366,977,102,1.391639998458466,366,33,2.0454725108184766,200,18,1.7511355089611023,47,25,1.1458418271528161,93,3.1441522786722644,8,4.60816569496789,3.292126286607793,0.6991292522374928,2.1210632163706555,0.054488185284069776,0.08250122151174377,0.06391332574365285,0.03440142671733232,5.525395913416522,0,0,8.33486652562595,2.8054251912043653,1.8637625030845302,0.6949821729585332,2.808870435275148,0.6553996224236589,3.3962487776302464,41.32967,-8.676,3,0,2.806647491984802,0.030244586550916924,0.05234837719660293
PT_17_10,PT,2017,181,1.6472523532124366,977,110,1.391639998458466,366,18,2.0454725108184766,200,12,1.7511355089611023,47,11,1.1458418271528161,93,3.139832617527748,7.9,4.662495252607361,3.8314634975697293,2.3815810992205435,2.0028304393079956,0.03246719013750141,0.04879016416943205,0.04688358589885046,0.016857117066422806,3.8157568056677826,0,0,6.014149981501958,2.8054251912043653,1.8637625030845302,0.692723242165975,2.804628446407736,0.4025211158610429,3.9751234165330107,41.32967,-8.676,3,3,2.806647491984802,0.030244586550916924,0.05234837719660293
PT_17_11,PT,2017,175,1.6472523532124366,977,81,1.391639998458466,366,24,2.0454725108184766,200,16,1.7511355089611023,47,13,1.1458418271528161,93,3.1612467120315646,9.8,4.492001487882454,3.7412346844478646,2.5915163848462583,2.186051276738094,0.045928931888399735,0.05638033343610769,0.05732506661926935,0.01980262729617973,2.6457513110645907,0,0,9.211405973031479,2.8054251912043653,1.8637625030845302,0.703967211645088,2.8256607038583432,0.25620734555305186,3.4775406956509913,41.32967,-8.676,3,6,2.806647491984802,0.030244586550916924,0.05234837719660293
PT_17_13,PT,2017,187,1.6472523532124366,977,75,1.391639998458466,366,33,2.0454725108184766,200,14,1.7511355089611023,47,16,1.1458418271528161,93,3.1945831322991562,7.8,4.863680881139593,3.420673158162812,1.1012754060875933,2.2762411176544437,0.05638033343610769,0.031498667059371016,0.06578774053800315,0.01980262729617973,0,0,0,9.156418513807678,2.8054251912043653,1.8637625030845302,0.7216986638724517,2.8584184570499005,-0.056472789965712956,3.6840698372456986,41.32967,-8.676,3,12,2.806647491984802,0.030244586550916924,0.05234837719660293
PT_17_15,PT,2017,234,1.6472523532124366,977,116,1.391639998458466,366,31,2.0454725108184766,200,19,1.7511355089611023,47,18,1.1458418271528161,93,2.8372038335815026,7.9,4.486386649998124,3.8097687713893897,2.2919285128055167,2.256541154492639,0.055434706888100524,0.03729578474369693,0.06485097231961627,0.05921185963184603,8.765842800324451,0,0,0,2.8054251912043653,1.8637625030845302,0.7172951890261294,2.8503290687734384,0.859472122055064,3.3680399332148316,41.32967,-8.676,3,18,2.806647491984802,0.030244586550916924,0.05234837719660293
PT_17_17,PT,2017,147,1.6472523532124366,977,63,1.391639998458466,366,21,2.0454725108184766,200,13,1.7511355089611023,47,15,1.1458418271528161,93,3.186352633162641,7.7,4.618086411254637,3.588506479967149,1.3126478209515922,1.7884205679625405,0.018821754240587667,0.07510747248680548,0.035367143837291344,0.042101176018635326,0,0,0,2.7440845468024486,2.8054251912043653,1.8637625030845302,0.7172951890261294,2.8503290687734384,0.0031609472664742263,3.554766219383017,41.32967,-8.676,6,6,2.806647491984802,0.030244586550916924,0.05234837719660293
PT_17_19,PT,2017,177,1.6472523532124366,977,49,1.391639998458466,366,33,2.0454725108184766,200,22,1.7511355089611023,47,18,1.1458418271528161,93,3.1780538303479458,7.9,4.663439094112067,3.6149637711637683,1.7204424704770116,2.1656192379208883,0.08617769624105241,0.08801087732271337,0.08984070399978954,0.023716526617316065,2.4269322199023193,0,0,4.15571895103603,2.8054251912043653,1.8637625030845302,0.7128722377936977,2.842173708256529,0.01235859386580524,3.553210977774311,41.32967,-8.676,6,12,2.806647491984802,0.030244586550916924,0.05234837719660293
PT_17_21,PT,2017,167,1.6472523532124366,977,34,1.391639998458466,366,41,2.0454725108184766,200,20,1.7511355089611023,47,13,1.1458418271528161,93,3.1570004211501135,7.7,4.499809670330265,3.456947396766647,1.6366638986876918,2.2278615467981093,0.08250122151174377,0.04114194333117521,0.08617769624105241,0.005982071677547469,0,0,0,8.928605714219886,2.8054251912043653,1.8637625030845302,0.701728509156997,2.8214894920318203,0.06116638853084542,3.8341452986640396,41.32967,-8.676,6,21,2.806647491984802,0.030244586550916924,0.05234837719660293
PT_17_23,PT,2017,140,1.6472523532124366,977,52,1.391639998458466,366,26,2.0454725108184766,200,15,1.7511355089611023,47,7,1.1458418271528161,93,3.131136910560194,7.5,4.639571612705423,4.705739240909787,2.5733752977756086,1.986503546020567,0.016857117066422806,0.016857117066422806,0.03440142671733232,0.003992021269537457,4.315089802078283,0,0,4.738143096192854,2.8054251912043653,1.8637625030845302,0.6881900143999471,2.7960901005821137,0.37041425490312757,3.9619621705128396,41.32967,-8.676,9,9,2.806647491984802,0.030244586550916924,0.05234837719660293
PT_17_25,PT,2017,144,1.6472523532124366,977,47,1.391639998458466,366,24,2.0454725108184766,200,17,1.7511355089611023,47,13,1.1458418271528161,93,3.1654750481410856,7.5,4.537961436294641,3.377928754722801,2.31540259670466,2.244955980157409,0.04114194333117521,0.08617769624105241,0.05259245011917063,0.04114194333117521,3.370459909270543,0,0,0,2.8054251912043653,1.8637625030845302,0.7062009135371115,2.829814588925331,0.3442150932331195,4.00881038448188,41.32967,-8.676,9,15,2.806647491984802,0.030244586550916924,0.05234837719660293
PT_17_27,PT,2017,170,1.6472523532124366,977,59,1.391639998458466,366,27,2.0454725108184766,200,19,1.7511355089611023,47,17,1.1458418271528161,93,3.1354942159291497,7.6,4.198704577546343,3.607126952241677,2.1872864686305826,2.412335956953165,0,0.02078253918252841,0.008959741371471801,0.01291622526654623,3.371943060017473,0,4.04103947023535,0.9327379053088815,2.8054251912043653,1.8637625030845302,0.6904591970500088,2.800368386385923,0.4680249292676889,4.031822599216753,41.32967,-8.676,9,21,2.806647491984802,0.030244586550916924,0.05234837719660293
PT_17_29,PT,2017,144,1.6472523532124366,977,55,1.391639998458466,366,20,2.0454725108184766,200,18,1.7511355089611023,47,16,1.1458418271528161,93,3.1484533605716547,7.6,4.01096295328305,4.416307281150715,1.8020397786356115,2.382320061012899,0.035367143837291344,0.005982071677547469,0.04783732941416006,0.03729578474369693,2.814249455894058,0,0,6.918814927427962,2.8054251912043653,1.8637625030845302,0.6972360124814319,2.8130945056562724,0.3184581548413432,3.675522311848407,41.32967,-8.676,12,12,2.806647491984802,0.030244586550916924,0.05234837719660293
PT_17_31,PT,2017,147,1.6472523532124366,977,59,1.391639998458466,366,19,2.0454725108184766,200,12,1.7511355089611023,47,20,1.1458418271528161,93,3.1484533605716547,7.5,4.599152113662528,3.573749146860305,1.9210318049321942,2.298577071596507,0.036331929247390204,0.07603468627599758,0.04974209189481401,0.03343477608623742,2.4899799195977463,0,0,5.2697248505021586,2.8054251912043653,1.8637625030845302,0.6972360124814319,2.8130945056562724,0.28912184872795366,3.9357585095455665,41.32967,-8.676,12,18,2.806647491984802,0.030244586550916924,0.05234837719660293
PT_18_01,PT,2018,135,1.6472523532124366,977,68,1.391639998458466,366,11,2.0454725108184766,200,12,1.7511355089611023,47,19,1.1458418271528161,93,3.173878458937465,8.89,3.899950424193877,3.7727609380946383,1.2296405510745139,2.3896797998449792,0.02273948696948934,0.003992021269537457,0.018821754240587667,0.013902905168991434,3.9749213828703582,0,0,9.17605579756357,2.802530902397795,1.880283266530893,0.7288793885531214,2.868640130564095,0.5820979512110863,3.361638163813673,41.32967,-8.676,0,0,2.805016332964869,0.0047315269394412884,0.03620368072549484
PT_18_02,PT,2018,144,1.6472523532124366,977,71,1.391639998458466,366,17,2.0454725108184766,200,13,1.7511355089611023,47,11,1.1458418271528161,93,3.1570004211501135,9.14,4.48863636973214,4.451202822690664,0.9962103550500286,2.510411940196362,0.0944006754214843,0.005982071677547469,0.07510747248680548,0.015873349156290163,0,0,0,4.5628938186199335,2.802530902397795,1.880283266530893,0.7197980916621465,2.8520273727323238,-0.17148918509143085,2.416903810089931,41.32967,-8.676,0,3,2.805016332964869,0.0047315269394412884,0.03620368072549484
PT_18_03,PT,2018,200,1.6472523532124366,977,97,1.391639998458466,366,31,2.0454725108184766,200,18,1.7511355089611023,47,10,1.1458418271528161,93,3.131136910560194,8.58,4.163559631243574,3.529297384289471,1.308332819650179,2.6297282343267403,0.058268908123975824,0.01291622526654623,0.04879016416943205,0.008959741371471801,3.0805843601498726,0,0,9.51367436903324,2.802530902397795,1.880283266530893,0.706019617494081,2.826579017223253,0.5188238712387965,3.3609042927015724,41.32967,-8.676,0,6,2.805016332964869,0.0047315269394412884,0.03620368072549484
PT_18_05,PT,2018,146,1.6472523532124366,977,75,1.391639998458466,366,17,2.0454725108184766,200,13,1.7511355089611023,47,9,1.1458418271528161,93,3.104586678466073,9.26,4.77912349311153,3.2276373305367736,0.6901426715396466,2.4898941912990393,0.02078253918252841,0.04305948946044701,0.025667746748577813,0.016857117066422806,0,0,0,6.190315016216864,2.802530902397795,1.880283266530893,0.6920486415062646,2.8004660939586326,0.2679867199689433,2.5693100062945375,41.32967,-8.676,0,12,2.805016332964869,0.0047315269394412884,0.03620368072549484
PT_18_09,PT,2018,222,1.6472523532124366,977,100,1.391639998458466,366,36,2.0454725108184766,200,17,1.7511355089611023,47,16,1.1458418271528161,93,3.109060958860994,8.91,4.635699391022914,3.133753571451366,0.2143046026470053,2.327277705584417,0.04018178963283176,0.009950330853168092,0.03343477608623742,0,4.82078831727758,0,0,8.382720322186588,2.802530902397795,1.880283266530893,0.6943907343575948,2.804865876170686,0.8251471758386535,2.763428419583581,41.32967,-8.676,3,0,2.805016332964869,0.0047315269394412884,0.03620368072549484
PT_18_10,PT,2018,204,1.6472523532124366,977,115,1.391639998458466,366,16,2.0454725108184766,200,20,1.7511355089611023,47,15,1.1458418271528161,93,3.1179499062782403,8.92,4.461299815568389,3.1363634032937364,0.44852459756861124,2.365559892155434,0.008959741371471801,0.01291622526654623,0.009950330853168092,0,5.222068555658763,0,0,8.528188553262645,2.802530902397795,1.880283266530893,0.6990585278230025,2.813607788764529,0.9289336142063743,2.9823761542425102,41.32967,-8.676,3,3,2.805016332964869,0.0047315269394412884,0.03620368072549484
PT_18_11,PT,2018,201,1.6472523532124366,977,111,1.391639998458466,366,24,2.0454725108184766,200,17,1.7511355089611023,47,8,1.1458418271528161,93,3.100092288878234,8.95,4.249922794040544,3.721588628523641,0.9570487243463228,2.299580583973747,0.004987541511038968,0.01291622526654623,0.006975613736425138,0.013902905168991434,5.595533933415113,0,0,5.68770604022395,2.802530902397795,1.880283266530893,0.6897010503760106,2.7960468680836787,0.8799469140523273,2.844869468269519,41.32967,-8.676,3,6,2.805016332964869,0.0047315269394412884,0.03620368072549484
PT_18_13,PT,2018,107,1.6472523532124366,977,42,1.391639998458466,366,11,2.0454725108184766,200,15,1.7511355089611023,47,11,1.1458418271528161,93,3.1135153092103742,8.67,4.716711560720999,3.3686741899565953,0.7848143690857692,2.2752138961979136,0.03922071315328133,0.04688358589885046,0.04114194333117521,0,0,0,0,4.02119385257662,2.802530902397795,1.880283266530893,0.6967273546248056,2.809246385066665,0.23372354370196935,2.7795485594521327,41.32967,-8.676,3,12,2.805016332964869,0.0047315269394412884,0.03620368072549484
PT_18_15,PT,2018,211,1.6472523532124366,977,99,1.391639998458466,366,23,2.0454725108184766,200,23,1.7511355089611023,47,19,1.1458418271528161,93,3.091042453358316,8.71,4.571613402459248,3.3002714630721948,0,1.9572739077056285,0.045928931888399735,0.009950330853168092,0.03825871211709027,0,7.483982896827063,0,0,3.7960505792204615,2.802530902397795,1.880283266530893,0.6849892695908645,2.7871493925751176,1.0977152330808173,2.4907559656665685,41.32967,-8.676,3,18,2.805016332964869,0.0047315269394412884,0.03620368072549484
PT_18_17,PT,2018,147,1.6472523532124366,977,78,1.391639998458466,366,18,2.0454725108184766,200,12,1.7511355089611023,47,9,1.1458418271528161,93,3.131136910560194,8.41,4.73444252169223,3.224857896545748,0.8628899551470398,1.8293763327993617,0.07417939817425147,0.026641930946421092,0.06391332574365285,0,0,0,0,0,2.802530902397795,1.880283266530893,0.706019617494081,2.826579017223253,0.18336498056120695,2.8085116676540722,41.32967,-8.676,6,6,2.805016332964869,0.0047315269394412884,0.03620368072549484
PT_18_19,PT,2018,181,1.6472523532124366,977,80,1.391639998458466,366,28,2.0454725108184766,200,17,1.7511355089611023,47,13,1.1458418271528161,93,3.095577608523707,8.52,4.716711560720999,3.076851324838783,0.3206331725914669,2.343727036325221,0.02176149178151271,0.008959741371471801,0.018821754240587667,0.010939940038334263,3.398529093593286,0,0,9.404786015641186,2.802530902397795,1.880283266530893,0.6873479350906414,2.7916080259305605,0.7322681018107192,2.97042242179959,41.32967,-8.676,6,12,2.805016332964869,0.0047315269394412884,0.03620368072549484
PT_18_21,PT,2018,132,1.6472523532124366,977,47,1.391639998458466,366,21,2.0454725108184766,200,12,1.7511355089611023,47,17,1.1458418271528161,93,3.1135153092103742,8.45,4.648229675448539,3.271088696315135,0.8355144218468673,2.427454075039915,0.02273948696948934,0.013902905168991434,0.02078253918252841,0,4.99799959983992,0,0,8.661408661412992,2.802530902397795,1.880283266530893,0.6967273546248056,2.809246385066665,0.8111683982424476,3.2821685243747174,41.32967,-8.676,6,21,2.805016332964869,0.0047315269394412884,0.03620368072549484
PT_18_23,PT,2018,150,1.6472523532124366,977,27,1.391639998458466,366,32,2.0454725108184766,200,17,1.7511355089611023,47,21,1.1458418271528161,93,3.1135153092103742,8.44,4.473921899378137,3.4346321577483927,0.15956456967133845,1.9837562915454279,0.035367143837291344,0.017839918128331016,0.031498667059371016,0,3.6152454965050436,0,0,8.730979326513149,2.802530902397795,1.880283266530893,0.6967273546248056,2.809246385066665,0.6838996728902745,2.891195703134517,41.32967,-8.676,9,9,2.805016332964869,0.0047315269394412884,0.03620368072549484
PT_18_25,PT,2018,127,1.6472523532124366,977,34,1.391639998458466,366,23,2.0454725108184766,200,18,1.7511355089611023,47,14,1.1458418271528161,93,3.0819099697950434,8.37,4.151039905898646,3.4065165431397553,0.9980550336767947,2.3523271848888596,0.03052920503482279,0.03922071315328133,0.03246719013750141,0,4.1085277168348275,0,0,9.117017056033186,2.802530902397795,1.880283266530893,0.6802551827850083,2.778172040767033,0.8239702543375867,3.246603254096656,41.32967,-8.676,9,15,2.805016332964869,0.0047315269394412884,0.03620368072549484
PT_18_27,PT,2018,150,1.6472523532124366,977,33,1.391639998458466,366,32,2.0454725108184766,200,20,1.7511355089611023,47,15,1.1458418271528161,93,3.0633909220278057,8.23,4.361823927356363,3.219675505038765,0,2.190535589185423,0.05259245011917063,0.03052920503482279,0.04783732941416006,0,4.6776062254105994,0,0,2.8930952282978866,2.802530902397795,1.880283266530893,0.6707192392579626,2.759971879897939,0.9203668969961064,2.4973082816149845,41.32967,-8.676,9,21,2.805016332964869,0.0047315269394412884,0.03620368072549484
PT_18_29,PT,2018,204,1.6472523532124366,977,79,1.391639998458466,366,36,2.0454725108184766,200,15,1.7511355089611023,47,21,1.1458418271528161,93,3.077312260546414,8.1,4.2612704335380815,3.588782837575651,0.5440669575457925,2.231089091288976,0.08157998699242285,0.02761516703297339,0.0695260626486103,0,3.170173496829472,0,0,0,2.802530902397795,1.880283266530893,0.6778797084291569,2.773652960544649,0.6140906826328537,2.5424514844118766,41.32967,-8.676,12,12,2.805016332964869,0.0047315269394412884,0.03620368072549484
PT_18_31,PT,2018,112,1.6472523532124366,977,31,1.391639998458466,366,16,2.0454725108184766,200,19,1.7511355089611023,47,13,1.1458418271528161,93,3.0819099697950434,8.02,4.355425952876702,3.52459425980608,1.172482137234565,2.3282528397426234,0.03246719013750141,0.03343477608623742,0.03246719013750141,0,3.676955262170047,0,0,0,2.802530902397795,1.880283266530893,0.6802551827850083,2.778172040767033,0.7163586589178149,3.009391960788288,41.32967,-8.676,12,18,2.805016332964869,0.0047315269394412884,0.03620368072549484
EV_16_01,EV,2016,171,2.0263486347858786,1004,109,1.3947476027937407,464,13,3.087666547965876,155,10,1.834685454817129,53,12,0.9802526514589167,101,2.9496883350525844,10.7,6.186208623900494,3.393837027255863,0.24920108563349933,7.425953657077541,0,0.054488185284069776,0.01291622526654623,0.03825871211709027,0,0,4.109744517606903,9.116468614545875,2.8324522476880127,1.9564524630989073,0.7069818286728372,2.8583357753745617,-0.3270218987291653,1.2617673688505677,38.531151,-8.018719,0,0,2.826305049004531,0.41828681731788103,0.1768055768435494
EV_16_03,EV,2016,222,2.0263486347858786,1004,92,1.3947476027937407,464,42,3.087666547965876,155,19,1.834685454817129,53,9,0.9802526514589167,101,2.8213788864092133,10.1,6.118097198041348,3.456316680883235,0.7414610408384961,7.1284959456800365,0.47685510419483734,0.005982071677547469,0.4134332777573413,0.43889988419440185,1.5905973720586866,0,0,9.762684057163789,2.8324522476880127,1.9564524630989073,0.6404051185396233,2.730749581984197,-1.5748370938462153,-0.5974151645910146,38.531151,-8.018719,0,6,2.826305049004531,0.41828681731788103,0.1768055768435494
EV_16_07,EV,2016,155,2.0263486347858786,1004,75,1.3947476027937407,464,13,3.087666547965876,155,16,1.834685454817129,53,18,0.9802526514589167,101,2.91235066461494,9.5,6.371611847231857,3.340030946424668,0.001998002662673058,6.784457062637643,0.39339252687389514,0.017839918128331016,0.3428802329165432,0.47000362924573563,5.788782255362522,0,0,0,2.8324522476880127,1.9564524630989073,0.6871844520848467,2.821199137619188,-1.603675119803298,-0.8940205500287038,38.531151,-8.018719,0,18,2.826305049004531,0.41828681731788103,0.1768055768435494
EV_16_09,EV,2016,174,2.0263486347858786,1004,113,1.3947476027937407,464,7,3.087666547965876,155,19,1.834685454817129,53,9,0.9802526514589167,101,2.8213788864092133,9.5,6.364750756851911,3.644143560272545,0.002995508979798371,3.7612001156935624,0.4021262068426498,0.04305948946044701,0.34995239817790563,0.27535642276114397,0,0,10,0,2.8324522476880127,1.9564524630989073,0.6404051185396233,2.730749581984197,-1.4904042890961435,-0.0717978931151632,38.531151,-8.018719,3,0,2.826305049004531,0.41828681731788103,0.1768055768435494
EV_16_10,EV,2016,210,2.0263486347858786,1004,101,1.3947476027937407,464,34,3.087666547965876,155,12,1.834685454817129,53,16,0.9802526514589167,101,2.928523523860541,9.2,6.102558594613569,3.525772116243786,0.007968169649176881,6.075346031088684,0,0.04879016416943205,0.010939940038334263,0.6744739152943241,10,0,0,0,2.8324522476880127,1.9564524630989073,0.6957170787353697,2.837284002046784,-0.3619160898223494,0.20660651835894314,38.531151,-8.018719,3,3,2.826305049004531,0.41828681731788103,0.1768055768435494
EV_16_11,EV,2016,98,2.0263486347858786,1004,45,1.3947476027937407,464,8,3.087666547965876,155,12,1.834685454817129,53,12,0.9802526514589167,101,2.9496883350525844,9.4,6.212606095751519,3.4641721808235437,0,6.915723448631314,0,0.04879016416943205,0.010939940038334263,0.05354076692802976,0,0,4.762352359916263,0,2.8324522476880127,1.9564524630989073,0.7069818286728372,2.8583357753745617,-0.3703932724876841,1.2775173446287322,38.531151,-8.018719,3,6,2.826305049004531,0.41828681731788103,0.1768055768435494
EV_16_13,EV,2016,168,2.0263486347858786,1004,88,1.3947476027937407,464,17,3.087666547965876,155,18,1.834685454817129,53,12,0.9802526514589167,101,2.9806186357439426,10.4,5.950642552587727,3.3867603338643857,0.008959741371471801,7.239214973779806,0.0962188577405429,0.003992021269537457,0.09712671073072282,0.6275414234619514,0,0,0,9.082951062292475,2.8324522476880127,1.9564524630989073,0.7236445417089851,2.889105104161162,-1.290081835271284,0.13459501272026006,38.531151,-8.018719,3,12,2.826305049004531,0.41828681731788103,0.1768055768435494
EV_16_17,EV,2016,150,2.0263486347858786,1004,73,1.3947476027937407,464,13,3.087666547965876,155,23,1.834685454817129,53,10,0.9802526514589167,101,2.9444389791664403,10.4,6.212606095751519,3.5765502691400166,0.002995508979798371,7.239214973779806,0.34429867287067695,0.01980262729617973,0.3008450589780618,0.7400307664587957,0,0,0,10,2.8324522476880127,1.9564524630989073,0.7041775152059079,2.8531142339375983,-1.6350085620616477,-0.29235277426761663,38.531151,-8.018719,6,0,2.826305049004531,0.41828681731788103,0.1768055768435494
