"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs"
"63",0.0930586162663966,0.0747365681101623,6.56034540730505,5.07905095941644,0.00794641698414001,2,-335.075641288732,678.151282577465,688.651173830602,4260.77505445169,99,102
"64",0.0100027565073103,-0.00999718780567327,7.30534644614669,0.500139217928558,0.607970176331315,2,-346.047089203271,700.094178406541,710.594069659678,5283.44058312457,99,102
"65",0.512872635677716,0.50303167882272,2.23508002619498,52.1161349688636,3.45386271850399e-16,2,-225.245486665731,458.490973331461,468.990864584598,494.562689626079,99,102
"66",0.0810607552723817,0.0624963260859652,3.46688402904605,4.36645557255772,0.0152298826695387,2,-270.02136331864,548.04272663728,558.542617890417,1189.9092022146,99,102
"67",0.25823088598025,0.243245651353588,4.10374941574145,17.2323552092276,3.78706650550598e-07,2,-287.223136107345,582.44627221469,592.946163467827,1667.23516745263,99,102
"68",0.339208035017356,0.325858702391444,3.38813289138854,25.4101118402675,1.23938231962712e-09,2,-267.677687282687,543.355374565374,553.855265818511,1136.46500448118,99,102
"69",0.421105400422981,0.409410560027485,2.43652887885575,36.007793709197,1.77286292017679e-12,2,-234.04782172085,476.095643441699,486.595534694836,587.730624772306,99,102
"70",0.500235210877268,0.490138952511152,2.5566939400418,49.5465936723761,1.22715637369668e-15,2,-238.958158675292,485.916317350583,496.41620860372,647.131706401599,99,102
"71",0.592404306392406,0.584170049955889,3.04201432122995,71.9438738591172,5.08586175324012e-20,2,-256.686259235529,521.372518471058,531.872409724195,916.131261926245,99,102
"72",0.0484297038347544,0.0292060614879818,4.06582327642394,2.51927823880291,0.0856689417839251,2,-286.276086819213,580.552173638426,591.052064891563,1636.56097259596,99,102
"73",0.0631364565207593,0.0442099202888555,2.38448194566368,3.33586958264092,0.0396258691461809,2,-231.8453817594,471.690763518801,482.190654771938,562.88966077041,99,102
"74",0.0183881683262799,-0.00144237372773448,3.86023168250025,0.927265037748041,0.399042662624714,2,-280.983403977205,569.96680795441,580.466699207547,1475.23747561529,99,102
"75",0.00781987448593127,-0.0122241684537467,3.87557254220783,0.39013459058459,0.67800189432962,2,-281.387956547557,570.775913095114,581.275804348251,1486.98619046161,99,102
"76",0.238870284985511,0.223493927106431,3.7299279866406,15.5349066966302,1.35582779321334e-06,2,-277.480899813988,562.961799627976,573.461690881114,1377.32391576695,99,102
"77",0.00149899196011275,-0.0186727455760465,2.46167164147079,0.0743114943581682,0.928434197538442,2,-235.094975384898,478.189950769797,488.689842022934,599.92289977173,99,102
"78",0.00488017777742877,-0.0152232529745422,3.88670131462748,0.242753480121808,0.78493044194013,2,-281.680431558229,571.360863116459,581.860754369596,1495.53826380357,99,102
"79",0.099638047705802,0.0814489173564245,3.69189359607619,5.4778895852605,0.00554176547675451,2,-276.435457867857,560.870915735714,571.370806988851,1349.37775415009,99,102
"80",0.0924689895929136,0.0741350297867099,4.07288216297486,5.04359072291761,0.00820621620697058,2,-286.453020758915,580.90604151783,591.405932770967,1642.2485422344,99,102
