"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs"
"73",0.0156641959228303,-0.00422137587670846,2.2254440683047,0.78771664605559,0.457712187423176,2,-224.804789916678,457.609579833356,468.109471086493,490.307528814103,99,102
"74",0.0219348870560629,0.00217599588547845,3.16111875453684,1.11012742904914,0.333583470426733,2,-260.603681387481,529.207362774962,539.7072540281,989.274506248167,99,102
"75",0.00914415898710091,-0.0108731307303314,3.40319971981961,0.456813040935188,0.634626869419339,2,-268.130269746046,544.260539492091,554.760430745228,1146.59506496504,99,102
"76",0.0274605851021095,0.00781332419508152,3.61631804412884,1.39768007520511,0.252003726163756,2,-274.32578138731,556.651562774619,567.151454027756,1294.69786343289,99,102
"77",0.176189713534035,0.159547081484217,2.03591033851189,10.5866495760187,6.81470275280202e-05,2,-215.72542135152,439.45084270304,449.950733956177,410.348159739498,99,102
"78",0.00348190128104138,-0.0166497774809578,3.19079955419983,0.172956330279513,0.841427965291075,2,-261.556925258984,531.113850517967,541.613741771104,1007.9389777131,99,102
"79",0.0901859107753825,0.0718058281647843,3.2610580433697,4.90671955540502,0.00929301351617912,2,-263.778502248401,535.557004496803,546.05689574994,1052.81545666039,99,102
"80",0.291386994206747,0.277071579948298,3.08686454231152,20.3547720622027,3.93777949602547e-08,2,-258.179127446839,524.358254893678,534.858146146815,943.344537555433,99,102
"81",0.00254183499499473,-0.0176088350051062,0.67177720225638,0.126141463037307,0.88163158736234,2,-102.630718421529,213.261436843057,223.761328096194,44.6771763376695,99,102
"82",0.193003578183714,0.176700620167224,0.842395737170755,11.8385619338827,2.45552663756312e-05,2,-125.715680657837,259.431361315674,269.931252568811,70.2534272223425,99,102
"83",0.0907818990821004,0.0724138566393147,1.49618306448389,4.94238291123698,0.00899641791989752,2,-184.306787886308,376.613575772616,387.113467025753,221.617812482393,99,102
"84",0.00543736486013563,-0.0146548095871344,1.36253985835451,0.270621025832992,0.763468085021791,2,-174.762980364729,357.525960729458,368.025851982595,183.794971694869,99,102
"85",0.121182016227717,0.103428117565651,0.630561403614195,6.82565663656962,0.00167108026535084,2,-96.1724658313748,200.34493166275,210.844822915887,39.3631606890625,99,102
"86",0.0301441694973992,0.0105511224165387,0.923493719960018,1.53851360500457,0.219788750156918,2,-135.090918744409,278.181837488817,288.681728741954,84.4312244297536,99,102
"87",0.00557066484237687,-0.0145188166759589,1.56472370367493,0.277292613913031,0.758419342795457,2,-188.875573912035,385.751147824071,396.251039077208,242.387666615376,99,102
"88",0.00367081291273889,-0.0164570494526604,1.36374939985055,0.182374702593813,0.833568363336666,2,-174.85348671164,357.706973423279,368.206864676416,184.121430133681,99,102
"89",0.0374333652606926,0.0179875746598985,0.823573866554291,1.92501122886533,0.151295072907808,2,-123.410821687885,254.821643375769,265.321534628906,67.1491174534473,99,102
"90",0.200396956543034,0.18424335970552,0.95327407412275,12.4057173494414,1.55698598744757e-05,2,-138.328241036738,284.656482073475,295.156373326612,89.964414579064,99,102
"91",0.329611006315413,0.316067794321785,2.81221061839654,24.3377277466005,2.53034849038918e-09,2,-248.674258108252,505.348516216504,515.848407469641,782.944327660004,99,102
"92",0.0146590307094523,-0.00524684745803339,2.06289398070614,0.736417182206827,0.481430676716945,2,-217.068433143404,442.136866286808,452.636757539945,421.297625987729,99,102
"93",0.0732355739187734,0.0545130602605668,0.808112515497746,3.91163148580064,0.0231730433008437,2,-121.477723479435,250.955446958871,261.455338212008,64.6515379327054,99,102
