"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs"
"1",0.0286027068042025,0.0188887338722445,54.7227808211536,2.94449109592457,0.089267397049276,1,-551.954365689325,1109.90873137865,1117.7836498185,299458.274080002,100,102
"2",0.212121518416727,0.204242733600895,57.6173025913048,26.9231262656724,1.11152549259315e-06,1,-557.211733704707,1120.42346740941,1128.29838584927,331975.355789798,100,102
"3",0.0856976027029526,0.0765545787299821,71.2606034953468,9.37300426601751,0.00282831434468521,1,-578.888846559232,1163.77769311846,1171.65261155832,507807.361052104,100,102
"4",0.260244835009465,0.25284728335956,42.7899416358045,35.1798604897602,4.3270553902056e-08,1,-526.864709173659,1059.72941834732,1067.60433678717,183097.910519555,100,102
"5",0.626235012714607,0.622497362841753,33.9444692229941,167.547799825466,4.26491702669136e-23,1,-503.24384138215,1012.4876827643,1020.36260120415,115222.69908308,100,102
"6",0.258160586393785,0.250742192257723,55.908553313507,34.8000634178792,4.99938419973275e-08,1,-554.140969096749,1114.2819381935,1122.15685663335,312576.633360926,100,102
"7",0.71767666891122,0.714853435600332,39.5984285589619,254.203811687649,3.22529135609901e-29,1,-518.958318725864,1043.91663745173,1051.79155589158,156803.554433921,100,102
"8",0.290734483890856,0.283641828729764,41.8988510332262,40.9909233266765,5.00851005091471e-09,1,-524.718153695666,1055.43630739133,1063.31122583119,175551.371790448,100,102
"9",0.144643959173949,0.136090398765689,34.6350355030185,16.9103802709175,8.04859916162026e-05,1,-505.298103561437,1016.59620712287,1024.47112556273,119958.568429536,100,102
"10",0.103453163020822,0.0944876946510299,44.816269557059,11.53906954481,0.000979190962650358,1,-531.58406218629,1069.16812437258,1077.04304281243,200849.801701097,100,102
"11",0.102826525902954,0.0938547911619839,51.7428945646735,11.4611642978459,0.00101665926793624,1,-546.243082596057,1098.48616519211,1106.36108363197,267732.713793092,100,102
"12",0.173825779280584,0.16556403707339,20.0450230097576,21.0398454613145,1.30633239244728e-05,1,-449.51584758266,905.03169516532,912.906613605173,40180.2947461713,100,102
"13",0.39805614982925,0.392036711327542,29.0549521545734,66.1284519671287,1.18157377925059e-12,1,-487.379068153035,980.75813630607,988.633054745923,84419.024470455,100,102
"14",0.090858292677556,0.0817668756043316,45.1299656685686,9.99385375742436,0.00207916449951972,1,-532.295534612559,1070.59106922512,1078.46598766497,203671.380124618,100,102
"15",0.703967206585556,0.701006878651411,29.7223004064544,237.800413415687,3.48575203709911e-28,1,-489.695353583151,985.390707166301,993.265625606154,88341.5141451517,100,102
"16",0.146950899645903,0.138420408642362,20.3684393416558,17.2265464654853,6.98244431209084e-05,1,-451.148430795687,908.296861591375,916.171780031228,41487.332121471,100,102
"17",0.0357888956269783,0.026146784583248,20.3569811988412,3.7117282164314,0.0568703668286304,1,-451.091035165027,908.182070330053,916.056988769906,41440.6683529973,100,102
"18",0.186657926049848,0.178524505310347,15.3082158959378,22.9494983756722,5.78187159187659e-06,1,-422.017542830166,850.035085660333,857.910004100185,23434.1473916641,100,102
"19",0.0143217475744152,0.00446496505015936,25.5205486788552,1.45298402791903,0.230894351028136,1,-474.149160131234,954.298320262467,962.17323870232,65129.8404869817,100,102
"20",0.000276487334961135,-0.00972074779168919,24.6646863614635,0.0276563801349517,0.868255016924639,1,-470.669793299098,947.339586598195,955.214505038048,60834.6753309364,100,102
"21",0.428818759946523,0.423106947545988,15.6680258231167,75.0757780326213,8.27777232886024e-14,1,-424.387246917264,854.774493834527,862.64941227438,24548.703319385,100,102
"22",0.603636839310505,0.59967320770361,10.6864781131636,152.293880758354,8.17292516983321e-22,1,-385.357676278757,776.715352557513,784.590270997366,11420.0814463125,100,102
"23",0.0877748030297363,0.0786525510600337,24.5512411402234,9.62205421657494,0.00249893632484128,1,-470.199562069172,946.399124138344,954.274042578197,60276.34415254,100,102
"24",0.364870100847672,0.358518801856149,19.6592489831804,57.4481064951664,1.80213804439062e-11,1,-447.533683596682,901.067367193364,908.942285633217,38648.6070582678,100,102
"25",0.0132255584998404,0.00335781408483882,5.9616780596365,1.34028182567579,0.249741936808727,1,-325.827699892805,657.65539978561,665.530318225462,3554.16052867512,100,102
"26",0.0246729438883385,0.0149196733272218,5.68370105156066,2.5297097761957,0.114877310655815,1,-320.957263035292,647.914526070585,655.789444510438,3230.44576435117,100,102
"27",0.000534103627561539,-0.00946055533616286,7.36598071956964,0.0534389046689906,0.817656178290272,1,-347.402760848789,700.805521697577,708.68044013743,5425.76719610717,100,102
"28",0.0425993744176888,0.0330253681618656,6.0559744575617,4.44948261776818,0.0374088254777297,1,-327.428416833456,660.856833666912,668.731752106765,3667.48266306398,100,102
"29",0.43956279034051,0.433958418243915,4.49286174509987,78.4321209877515,3.1653376174623e-14,1,-296.975761955362,599.951523910724,607.826442350577,2018.58066605818,100,102
"30",0.136546967045867,0.127912436716325,5.34780361829314,15.8140584182904,0.000132263607906857,1,-314.743762068432,635.487524136863,643.362442576716,2859.90035398292,100,102
"31",0.320527762239065,0.313733039861456,6.07340784737711,47.173047613439,5.59628674199268e-10,1,-327.721623353118,661.443246706236,669.318165146089,3688.62828805819,100,102
"32",0.539844999084834,0.535243449075683,4.19845260007267,117.318077172079,1.50096009020317e-18,1,-290.062831337341,586.125662674682,594.000581114535,1762.70042350569,100,102
"33",0.0284742573036437,0.0187589998766801,7.18459616782178,2.93088037220884,0.0899997110991572,1,-344.859606326419,695.719212652838,703.594131092691,5161.84220946794,100,102
"34",0.0226273139306223,0.0128535870699285,6.35197397943511,2.3151162553581,0.131277619188796,1,-332.295890399762,670.591780799524,678.466699239376,4034.75734354207,100,102
"35",0.164865445553672,0.156514100009209,7.51069606434725,19.7411835824436,2.29452359540714e-05,1,-349.387267335802,704.774534671603,712.649453111456,5641.05553710013,100,102
"36",0.0237804211043815,0.0140182253154253,12.4456219819704,2.43597051508472,0.12173975074313,1,-400.901425524193,807.802851048385,815.677769488238,15489.3506518105,100,102
"37",0.771782144119588,0.769499965560784,3.48217037505169,338.177808718004,7.47029543601003e-34,1,-270.982684973156,547.965369946312,555.840288386165,1212.55105208876,100,102
"38",0.171807677773634,0.163525754551371,5.84714968014685,20.7449010529072,1.48364526829878e-05,1,-323.849135845829,653.698271691657,661.57319013151,3418.91593820414,100,102
"39",0.609204698521814,0.605296745507032,5.13779329711176,155.888439860329,4.01096478957025e-22,1,-310.657410495577,627.314820991154,635.189739431007,2639.69199638465,100,102
"40",0.610640481182704,0.606746885994531,7.85992219972168,156.83204125523,3.33293446826534e-22,1,-354.023020624836,714.046041249672,721.920959689525,6177.83769856777,100,102
"41",0.00505859684020313,-0.00489081719139484,23.6435421021956,0.508431634680969,0.477479227844592,1,-466.356978070835,938.71395614167,946.588874581523,55901.7083138298,100,102
"42",0.0968129723939971,0.0877811021179371,25.7132624382171,10.7190392947306,0.00145700616611219,1,-474.916500906095,955.83300181219,963.707920252042,66117.1865216628,100,102
"43",0.0183153148167786,0.00849846796494635,39.4951325241485,1.86570240864665,0.175032243198381,1,-518.691894976649,1043.3837899533,1051.25870839315,155986.549310006,100,102
"44",0.0377118649734499,0.0280889836231845,37.0295843746354,3.91897848479753,0.0504925997823416,1,-512.116947820974,1030.23389564195,1038.1088140818,137119.011895824,100,102
"45",0.213129228125138,0.20526052040639,21.026427735226,27.0856709567849,1.04035220975276e-06,1,-454.391367625384,914.782735250768,922.657653690621,44211.066330468,100,102
"46",0.0729346016994678,0.0636639477164626,26.0509474417417,7.86725530185565,0.00604920843976157,1,-476.24731843634,958.49463687268,966.369555312533,67865.1862612387,100,102
"47",0.188264355098818,0.180146998649807,35.9140907786649,23.1928160702783,5.21722657817869e-06,1,-508.997027761781,1023.99405552356,1031.86897396342,128982.191645819,100,102
"48",0.0290054145669397,0.0192954687126091,37.1967226132634,2.9871860257597,0.0870124381093675,1,-512.576303266371,1031.15260653274,1039.02752497259,138359.617316806,100,102
"49",0.000855055059901071,-0.00913639438949998,21.252229730525,0.085578680473866,0.770481164508237,1,-455.480901867605,916.961803735209,924.836722175062,45165.726851901,100,102
"50",0.00525928751300377,-0.00468811961186621,23.2863716621224,0.528709385972028,0.468848811059921,1,-464.80436118342,935.608722366841,943.483640806694,54225.5105186496,100,102
"51",0.0174678063261617,0.00764248438942328,36.9329304691057,1.77783551914435,0.185444752549042,1,-511.850361321128,1029.70072264226,1037.57564108211,136404.135303579,100,102
"52",0.00700778899768609,-0.00292213311233702,34.7680460145223,0.70572446793037,0.402870886051767,1,-505.689068587402,1017.3781371748,1025.25305561466,120881.702366794,100,102
"53",0.0539516373688586,0.0444911537425471,20.679828049839,5.7028413662499,0.018815033044185,1,-452.69598734447,911.391974688941,919.266893128793,42765.5288170908,100,102
"54",0.00990741273416414,6.48686150583888e-06,23.2319028406256,1.00065517726213,0.319566463101235,1,-464.565494957571,935.130989915142,943.005908354995,53972.1309596268,100,102
